,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),지면온도(°C),holidays,HVM2,HVNM,HVEM,CentralPP,EEBuilding,MSBuilding,LSBuilding,MEBuilding,LGLibrary,StartupB,KumhoHall,CoolingPump123,CoolingPump456,MarriedAptE,Dorm9,AdvancedLight,MSBuildingE,EEBuildingE,LSBuildingE,MEBuildingE,LGLibraryE,CentralPPE,AdvancedLightE,HVNM1,HVNM2,HighVoltageCapacitor,RenewableEnergyBuilding,CollegeB,CollegeDormA,StudentUnion2,ScholarPP,FacultyApt,CollegeC,CentralResearchEquipmentCenter,CollegeA,DasanBuilding,IndustryCollabResearchBuilding,RenewableEnergyBuildingE,CollegeBE,CollegeDormAE,ScholarPPE,StudentUnion2E,FacultyAptE,CollegeCE,CentralResearchEquipmentCenterE,CollegeAE,DasanBuildingE,IndustryCollabResearchBuildingE,SV2,SV5,SV6
743,23,27.3,0.0,0.0,0.0,98,1004.2,0.0,0.0,26.1,0.0,1513.6,1934.5,484.1,123.1,417.4,490.1,483.2,175.5,263.2,55.1,52.2,0.0,0.0,400.7,71.2,718.7,35.7,135.8,84.3,18.7,41.2,137.7,71.2,151.8,2426.4,0.0,1049.9,283.5,202.5,74.0,74.3,100.1,167.7,268.2,45.5,512.4,32.4,106.0,32.8,63.8,37.5,24.5,24.5,19.7,46.2,17.6,47.1,18.7,3206.3999999999996,2473.4,838.45
744,0,27.7,0.0,0.0,0.0,97,1003.8,0.0,0.0,25.7,0.0,1527.2,1879.0,454.6,129.5,395.9,477.3,522.5,163.1,237.9,31.9,53.2,0.0,0.0,363.2,62.8,744.3,33.0,129.2,81.3,18.2,35.4,132.6,65.6,170.7,2382.8,0.0,1042.2,296.8,173.3,65.5,67.3,93.9,158.2,295.8,35.8,514.8,33.5,106.0,27.0,31.7,37.7,36.2,25.7,20.2,46.8,13.6,55.9,19.3,3160.45,2426.15,852.4
745,1,26.7,0.0,0.0,0.0,99,1003.7,0.0,0.0,25.3,0.0,1470.8,1781.2,437.3,116.7,394.2,463.2,457.0,149.9,207.8,51.6,53.6,0.0,0.0,319.5,57.9,753.0,24.7,128.2,78.1,13.9,35.3,125.4,62.0,171.8,2326.7,0.0,1057.0,278.9,164.4,56.9,64.8,77.5,165.1,301.0,34.9,506.4,35.1,98.3,37.2,30.6,37.1,29.6,23.8,32.7,47.4,13.6,51.6,19.2,3049.7,2357.2,827.9499999999999
746,2,26.3,0.0,0.0,0.0,99,1003.7,0.0,0.0,25.0,0.0,1416.2,1772.8,434.8,116.9,403.6,457.6,465.9,148.4,196.9,37.5,50.8,0.0,0.0,300.0,48.4,741.4,26.4,126.4,79.6,16.3,34.1,111.8,62.8,165.5,2290.2,0.0,1023.2,275.8,165.3,52.8,65.6,72.6,162.5,279.2,36.2,499.6,33.2,93.7,25.2,32.7,37.0,25.8,13.4,18.4,47.0,14.1,41.9,19.3,2958.3999999999996,2301.7,796.1
747,3,26.6,0.0,0.0,0.0,99,1003.5,0.0,0.0,24.9,0.0,1385.0,1792.1,439.4,118.1,391.6,468.1,501.8,156.2,204.9,36.1,52.6,0.0,0.0,283.0,46.2,723.8,29.9,126.0,81.3,12.2,34.4,124.0,60.7,182.2,2230.6,0.0,989.3,280.6,144.7,63.4,59.4,64.9,154.3,279.3,34.2,484.9,33.3,89.1,38.8,31.8,39.5,24.1,23.8,18.3,46.6,28.4,37.8,19.1,2949.8,2287.8,792.0
748,4,26.1,0.0,0.0,0.0,99,1003.3,0.0,0.0,24.8,0.0,1396.0,1724.7,436.6,106.4,382.3,455.9,459.3,141.4,188.8,33.8,50.9,0.0,0.0,267.4,47.1,720.8,27.5,124.6,79.8,16.4,34.4,110.2,62.0,169.6,2224.7,0.0,986.9,279.3,143.5,61.8,67.1,60.5,161.3,298.5,34.2,476.3,33.5,80.6,25.3,20.6,37.0,26.5,15.4,18.5,45.8,14.2,34.3,19.1,2934.2,2265.85,787.6500000000001
749,5,25.9,0.0,0.5,50.0,99,1003.3,0.0,0.0,24.6,0.0,1408.2,1738.1,417.8,113.4,375.9,449.6,473.1,135.0,208.3,35.6,52.9,0.0,0.0,259.3,43.3,759.5,31.8,123.1,84.0,17.2,34.2,99.3,60.4,162.4,2275.2,0.0,976.4,277.3,132.3,164.4,71.0,59.6,151.1,271.4,31.5,476.6,33.0,95.1,38.0,16.3,38.3,38.4,26.3,18.3,45.7,29.6,42.7,19.0,2974.2,2292.1499999999996,791.35
750,6,25.3,0.0,0.0,0.0,99,1003.5,0.0,0.07,24.7,0.0,1409.6,1834.0,422.6,120.0,381.9,450.3,515.0,156.9,234.1,27.6,52.5,0.0,0.0,255.2,41.6,747.7,29.9,123.4,95.5,12.6,39.0,90.7,62.9,155.2,2325.9,0.0,1004.7,269.1,124.8,190.5,62.3,63.6,151.3,310.5,37.6,487.5,26.6,92.3,30.0,16.5,22.1,48.7,25.2,17.0,46.0,18.8,45.9,18.9,3063.3,2397.0,798.75
751,7,26.2,0.0,0.4,0.0,99,1003.7,0.8,0.35,26.1,0.0,1431.2,1912.6,522.6,108.7,401.0,463.7,570.6,165.8,250.8,64.1,57.8,0.0,0.0,300.3,47.6,759.1,31.5,125.1,123.4,21.1,60.0,144.6,64.2,152.3,2469.8,0.0,1065.2,300.3,149.0,246.2,72.5,77.9,157.5,287.3,52.6,539.0,18.9,101.8,39.9,35.8,27.2,34.9,29.5,19.2,56.3,28.7,47.3,23.4,3172.55,2485.8999999999996,794.35
752,8,27.8,0.0,0.5,70.0,98,1004.1,1.0,1.0,33.0,0.0,1990.0,2275.0,599.6,169.8,441.9,507.9,641.7,254.1,312.3,43.2,55.5,0.0,0.0,371.7,64.2,860.4,37.0,137.9,144.9,24.7,71.2,151.2,76.9,94.1,2714.5,0.0,1177.5,366.7,149.0,265.0,94.8,87.6,191.5,211.2,82.1,585.0,3.1,128.4,57.0,33.0,45.6,44.4,35.5,38.9,62.0,33.1,61.1,23.2,3836.75,2869.45,1045.0
753,9,29.7,0.0,0.4,0.0,92,1004.1,1.0,1.73,40.1,0.0,2029.9,2464.3,660.0,108.2,468.2,592.7,716.1,291.4,302.5,56.7,63.4,0.0,0.0,402.5,88.7,888.3,48.5,154.5,150.6,22.5,75.8,162.4,108.1,81.0,2889.2,0.0,1260.8,421.5,142.5,259.0,88.9,100.4,189.5,245.2,103.7,656.2,0.0,135.6,52.3,46.4,30.8,50.4,35.5,20.9,72.0,33.2,75.6,21.7,4022.1499999999996,3045.7,1060.7
754,10,31.0,0.0,0.1,0.0,81,1003.8,1.0,2.39,49.5,0.0,2002.1,2525.2,728.6,72.9,523.3,621.2,673.8,323.1,301.2,75.2,64.5,0.0,0.0,327.4,69.8,940.6,51.0,164.1,147.3,28.0,94.4,203.9,95.3,0.0,2909.2,323.4,1297.4,464.4,127.9,274.8,82.8,90.0,209.5,184.4,115.3,667.2,0.0,143.4,55.0,34.3,27.2,49.5,33.0,35.1,67.9,32.5,78.9,22.6,4041.55,3070.95,999.5
755,11,32.7,0.0,1.3,90.0,66,1003.4,1.0,2.85,54.8,0.0,1997.6,2556.8,747.1,102.3,535.6,633.2,706.8,322.6,318.6,66.5,67.6,0.0,0.0,335.0,78.7,917.4,52.1,161.6,146.5,23.8,83.2,223.3,94.6,52.5,2961.5,323.6,1280.6,507.2,140.4,251.7,83.5,88.4,214.1,200.3,114.4,639.6,0.0,145.5,55.8,44.5,25.7,50.7,41.0,42.3,67.9,30.8,82.7,28.1,4098.15,3107.75,1013.4499999999999
756,12,33.5,0.0,1.8,90.0,58,1002.9,1.0,3.48,60.5,0.0,2050.0,2552.8,727.7,97.1,535.0,631.5,672.4,354.8,317.0,46.3,66.8,0.0,0.0,318.2,70.7,965.9,44.6,161.0,141.8,24.5,89.0,251.5,90.2,49.6,3028.0,325.3,1321.2,497.2,168.9,262.6,90.1,83.7,219.2,203.3,104.3,669.2,0.0,148.2,55.1,32.0,26.1,49.2,38.9,41.9,65.1,21.6,96.8,31.9,4164.05,3178.55,1086.3
757,13,34.3,0.0,1.6,70.0,54,1002.3,1.0,3.6,62.6,0.0,2083.5,2718.3,735.9,123.1,536.5,663.8,699.5,363.7,335.7,55.6,66.8,0.0,0.0,353.5,62.3,990.3,62.5,170.4,150.8,28.7,85.6,212.7,92.3,133.4,3014.4,0.0,1342.7,463.8,151.2,200.6,95.7,85.5,215.7,243.5,104.6,672.3,4.2,148.4,62.3,35.5,27.4,44.1,38.9,25.5,60.0,23.1,84.0,28.8,4259.4,3253.45,1113.25
758,14,33.4,0.0,1.7,70.0,57,1001.9,1.0,3.22,55.1,0.0,2114.4,2671.3,658.5,120.6,538.7,666.0,702.2,346.4,328.3,75.7,70.9,0.0,0.0,376.3,58.4,1033.3,53.9,174.4,146.8,24.2,87.0,146.1,101.1,98.6,2979.5,0.0,1382.1,454.8,161.8,172.4,87.7,67.6,207.8,149.6,91.4,679.5,0.0,143.2,45.1,28.0,22.4,33.2,32.5,21.4,56.1,20.7,82.9,21.7,4191.2,3182.9,1110.8
759,15,33.2,0.0,0.6,110.0,59,1001.2,0.7,2.01,46.1,0.0,2061.2,2750.5,671.7,158.5,540.4,666.1,742.5,332.9,318.9,58.5,74.1,0.0,0.0,345.6,61.5,945.3,48.9,183.0,150.8,25.5,90.7,146.3,93.8,140.6,3105.1,0.0,1379.6,458.3,159.8,224.4,89.7,90.4,238.4,253.9,99.5,714.7,16.2,165.0,57.7,33.6,23.8,47.1,27.8,41.4,70.0,25.9,96.1,23.8,4306.0,3308.1,1102.5
760,16,33.7,0.0,0.0,0.0,57,1000.9,0.7,2.07,45.4,0.0,1875.0,2686.4,656.0,133.3,537.4,656.6,727.3,318.8,360.1,59.7,74.1,0.0,0.0,311.8,56.7,973.2,52.4,170.2,148.5,29.3,83.3,147.3,94.4,182.7,3168.6,0.0,1398.1,459.4,170.0,227.6,94.9,78.3,222.6,328.7,90.5,708.7,23.1,160.1,51.3,40.8,35.7,47.1,34.7,41.9,68.7,31.4,93.1,21.5,4249.299999999999,3350.75,1033.05
761,17,32.6,0.0,0.2,0.0,65,1000.8,0.5,1.32,40.9,0.0,1673.4,2668.3,667.8,150.9,500.0,648.1,714.8,295.1,326.7,53.7,72.4,0.0,0.0,328.0,56.3,934.1,49.0,165.9,137.6,25.0,76.3,186.4,89.1,179.6,3160.2,0.0,1370.0,445.3,163.4,252.2,96.0,75.1,214.1,376.0,81.4,717.3,35.4,150.8,51.0,37.2,25.7,51.6,38.1,41.2,70.6,29.5,89.4,19.7,4052.25,3318.85,932.1
762,18,32.6,0.0,0.8,200.0,67,1000.9,0.5,0.8,36.3,0.0,1694.6,2488.3,641.0,143.4,472.1,629.3,611.8,268.6,324.2,36.6,58.5,0.0,0.0,378.6,58.1,815.9,49.3,164.0,119.3,22.3,76.3,174.5,80.5,169.2,3055.9,0.0,1252.4,429.8,179.4,247.8,80.2,98.1,183.3,351.5,83.5,636.3,32.5,137.8,50.6,40.8,31.1,54.8,38.2,41.1,58.1,19.9,91.9,19.9,3883.7000000000003,3151.8,935.95
763,19,31.5,0.0,2.2,200.0,72,1000.9,0.2,0.3,32.1,0.0,1691.3,2381.8,598.9,157.6,467.4,602.8,600.9,221.5,330.4,65.0,56.3,0.0,0.0,396.5,63.5,812.3,43.7,147.3,103.5,21.2,68.3,178.6,78.7,193.3,2736.1,0.0,1191.5,362.8,170.4,123.0,79.0,111.4,186.7,297.6,46.3,620.6,39.7,128.1,38.3,46.5,43.3,35.5,48.4,35.6,52.2,28.1,72.8,19.0,3715.1000000000004,2924.75,945.4499999999999
764,20,30.9,0.0,2.5,200.0,81,1001.2,0.0,0.08,29.8,0.0,1732.2,2282.8,590.6,154.8,461.4,597.4,547.5,253.3,313.8,26.6,51.9,0.0,0.0,414.6,84.9,811.6,42.4,148.0,93.4,20.0,68.2,181.8,81.5,186.7,2758.2,0.0,1197.0,354.5,197.5,107.8,81.4,134.7,173.2,290.7,56.2,620.9,38.5,126.7,49.3,44.7,43.5,51.1,34.9,21.6,48.7,15.9,81.2,19.4,3713.4,2895.0,967.4
765,21,29.9,0.0,3.6,200.0,86,1001.8,0.0,0.0,28.6,0.0,1656.4,2242.3,562.5,151.5,437.8,565.7,586.7,254.4,304.1,54.6,53.6,0.0,0.0,402.2,84.9,784.6,42.0,144.7,88.7,20.4,49.8,165.8,70.8,179.2,2705.1,0.0,1192.1,359.1,203.4,93.1,67.2,126.7,174.3,286.3,48.3,585.2,35.9,131.3,46.3,49.3,36.7,38.2,29.7,21.0,62.7,14.7,68.2,19.9,3648.2,2829.65,928.1
766,22,29.2,0.0,2.5,230.0,88,1002.1,0.0,0.0,27.8,0.0,1684.3,2147.7,527.9,138.8,425.2,561.3,534.4,201.7,296.1,27.8,54.2,0.0,0.0,427.7,69.9,800.1,39.8,147.3,92.1,17.4,60.4,176.5,70.8,184.9,2567.9,0.0,1105.1,326.5,200.6,66.3,70.0,124.0,164.7,272.3,46.0,551.7,35.4,117.9,40.8,37.3,35.5,35.8,34.3,19.4,57.4,14.4,62.1,18.8,3536.5,2712.3,936.45
767,23,28.9,0.0,1.4,200.0,91,1002.2,0.0,0.0,27.1,0.0,1648.0,2082.9,508.8,129.4,411.5,545.5,572.0,181.4,284.4,40.7,53.3,0.0,0.0,397.2,69.0,780.3,37.8,133.2,83.6,19.8,44.1,152.1,69.4,176.3,2501.3,0.0,1082.6,316.7,196.8,70.5,70.8,111.5,164.8,309.6,45.2,530.6,34.1,113.7,33.0,45.4,50.3,30.2,32.0,36.5,63.8,14.0,59.1,19.7,3402.75,2625.0,919.1999999999999
768,0,28.2,0.0,1.1,200.0,97,1002.2,0.0,0.0,26.7,0.0,1615.4,1943.3,503.2,122.8,406.7,524.3,493.6,179.8,244.7,41.8,50.8,0.0,0.0,379.6,62.4,760.5,34.0,138.9,82.3,17.1,39.7,159.3,69.3,184.7,2453.2,0.0,1038.7,308.2,202.8,71.5,73.8,94.7,170.9,332.9,42.8,530.0,34.5,108.2,34.7,39.0,36.6,25.9,29.3,18.8,46.4,28.4,50.5,18.8,3323.2,2563.65,903.7
769,1,27.4,0.0,0.4,0.0,99,1002.3,0.0,0.0,26.2,0.0,1583.0,1934.0,453.0,113.4,392.9,497.1,542.6,161.9,238.7,32.6,53.4,0.0,0.0,347.0,60.3,740.1,31.5,136.4,82.0,15.4,36.2,119.8,69.2,167.7,2342.3,0.0,1038.7,299.5,189.4,65.2,63.8,80.0,171.8,314.9,42.1,495.2,35.2,97.8,27.0,46.5,37.0,23.6,25.2,18.3,46.6,20.5,50.5,18.7,3190.15,2434.0,884.9000000000001
770,2,27.1,0.0,0.0,0.0,99,1002.0,0.0,0.0,25.8,0.0,1593.2,1866.8,448.1,110.4,390.8,489.0,542.5,159.4,203.7,29.4,52.7,0.0,0.0,327.6,51.8,782.5,30.0,129.9,87.2,6.3,38.5,116.1,68.5,167.2,2288.8,0.0,1030.0,297.0,158.0,57.5,65.9,71.8,168.9,303.2,37.7,507.0,35.2,94.5,37.2,42.3,37.0,22.6,23.1,17.7,45.5,14.3,40.5,19.0,3140.25,2379.3,885.15
771,3,26.9,0.0,0.2,0.0,99,1001.9,0.0,0.0,25.5,0.0,1519.8,1787.4,461.2,104.0,398.9,482.1,474.7,148.6,200.5,35.5,53.0,0.0,0.0,315.5,47.3,723.6,25.5,129.1,82.3,19.8,34.6,111.5,68.5,173.5,2245.4,0.0,1011.8,312.9,151.3,68.3,67.1,65.7,173.3,309.5,52.9,480.4,32.8,88.0,25.7,33.2,35.4,21.9,21.9,18.2,45.9,14.1,38.2,18.7,3073.6499999999996,2340.15,850.9
772,4,26.6,0.0,0.3,0.0,99,1001.8,0.0,0.0,25.3,0.0,1509.4,1750.7,447.2,114.2,380.4,474.7,465.7,147.0,202.9,33.4,55.0,0.0,0.0,284.5,42.9,746.1,26.0,127.8,79.7,9.8,34.1,117.9,66.1,174.2,2264.5,0.0,973.7,299.3,139.9,67.0,68.4,64.2,161.9,311.3,47.6,482.0,35.9,93.9,25.7,20.2,35.3,21.5,23.7,18.2,45.4,14.3,35.4,18.6,3046.4,2316.3,851.5
773,5,26.4,0.0,0.0,0.0,99,1001.6,0.0,0.0,25.0,0.0,1507.1,1817.7,427.6,122.8,374.4,464.8,500.2,142.9,210.8,55.7,53.9,0.0,0.0,261.8,42.2,758.3,32.1,127.3,81.2,10.1,36.3,103.1,65.1,171.4,2260.3,333.0,984.5,286.3,137.0,168.6,65.0,59.8,157.4,327.4,35.3,491.5,31.5,81.5,26.7,18.9,32.6,30.5,24.1,18.2,44.8,15.8,43.5,21.5,3043.45,2307.55,844.9
774,6,25.9,0.0,0.0,0.0,99,1001.6,0.0,0.06,24.9,0.0,1556.9,1814.3,441.2,134.5,395.7,467.2,499.5,153.4,212.4,42.1,53.8,0.0,0.0,289.5,42.6,762.2,30.4,133.9,86.2,10.3,41.0,87.6,67.0,160.6,2284.7,336.8,968.8,290.5,128.3,189.6,61.2,59.0,160.0,271.6,36.0,467.5,29.6,95.2,38.5,18.6,22.6,32.0,26.9,17.4,57.7,27.0,45.0,20.0,3089.6,2354.35,863.85
775,7,26.4,0.0,0.5,70.0,99,1001.4,0.7,0.37,26.2,0.0,1568.0,1961.6,536.9,105.2,410.8,502.2,534.4,163.0,251.3,55.9,53.1,0.0,0.0,345.4,46.0,750.9,31.9,139.1,123.2,9.4,58.5,130.1,70.1,147.5,2427.9,351.5,1032.7,308.1,141.1,222.7,72.4,72.0,178.6,255.0,59.4,531.6,24.2,94.4,40.7,30.5,23.0,37.8,27.1,30.6,46.9,29.5,46.8,23.1,3262.55,2523.55,848.65
776,8,27.9,0.0,0.4,0.0,96,1001.6,1.0,1.02,33.9,0.0,2032.8,2207.6,601.8,137.2,420.4,536.8,606.6,244.6,298.4,58.1,60.6,0.0,0.0,388.3,69.0,832.1,36.2,145.6,142.8,21.3,71.5,148.3,83.7,110.0,2757.9,350.7,1176.8,388.9,147.6,249.4,95.8,87.5,201.0,206.4,77.6,587.6,3.7,135.3,48.0,34.4,34.7,49.5,34.3,33.8,65.2,32.2,60.3,27.6,3799.35,2819.7,1073.8
777,9,29.8,0.0,1.3,70.0,86,1001.9,1.0,1.74,41.4,0.0,2108.1,2421.7,633.7,112.1,471.4,609.3,641.3,272.8,311.9,65.3,68.1,0.0,0.0,402.2,71.4,889.1,47.7,155.9,153.1,27.1,83.1,163.3,91.5,84.6,2964.3,328.2,1266.1,423.6,150.0,277.3,89.1,90.2,209.3,222.4,86.1,692.7,0.0,141.7,53.7,33.2,28.9,52.2,36.6,38.6,64.1,32.1,77.8,21.6,4023.25,2996.55,1101.15
778,10,31.1,0.0,1.6,50.0,74,1001.5,1.0,2.33,49.7,0.0,2165.9,2420.3,660.0,58.2,515.5,677.5,603.3,288.3,307.6,56.1,68.3,0.0,0.0,420.0,69.7,977.1,46.1,158.0,151.6,23.4,87.2,155.8,97.8,0.0,2977.8,342.9,1302.0,452.1,135.0,269.3,82.8,86.5,213.7,186.4,119.5,679.4,0.0,144.6,53.9,35.8,37.6,53.5,33.5,34.9,68.3,30.9,85.0,21.5,4081.8500000000004,3014.5,1081.1
779,11,32.6,0.0,0.8,90.0,77,1001.4,1.0,2.88,57.8,0.0,2215.1,2498.8,723.8,44.9,527.2,648.4,661.5,300.6,327.0,50.6,65.0,0.0,0.0,433.1,71.2,954.0,46.7,161.6,151.8,24.6,86.5,241.9,97.3,96.4,2960.4,342.6,1327.5,453.5,144.2,251.5,82.6,96.3,220.2,136.0,107.6,682.4,0.0,155.7,53.1,42.2,28.2,56.9,28.0,22.4,67.9,31.7,90.4,26.8,4183.2,3098.05,1160.25
780,12,33.3,0.0,0.9,50.0,68,1000.8,0.8,2.78,58.6,0.0,2305.3,2606.7,710.4,166.0,525.8,661.5,690.5,296.4,333.7,68.8,70.9,0.0,0.0,468.8,77.5,997.3,53.3,162.6,156.7,26.1,89.9,216.4,98.9,157.1,3219.2,362.9,1322.7,451.2,170.2,264.6,90.8,95.3,212.4,294.8,89.9,682.4,10.1,150.8,54.9,39.1,32.5,51.8,46.7,35.4,67.7,31.8,99.7,28.5,4359.15,3327.05,1235.2
781,13,34.0,0.0,0.5,180.0,62,1000.2,1.0,3.56,64.9,0.0,2390.1,2661.3,697.0,172.4,556.5,680.6,644.1,311.8,341.2,57.0,72.5,0.0,0.0,528.2,72.5,1046.2,52.8,168.3,144.1,28.1,101.1,177.8,102.9,148.9,3163.8,340.1,1369.5,458.5,177.5,237.6,96.8,91.3,221.5,285.4,97.5,709.7,9.0,159.3,54.0,51.9,32.5,43.3,37.0,35.8,67.7,31.8,95.8,28.5,4413.15,3319.05,1275.4
782,14,33.7,0.0,0.7,160.0,63,999.4,0.8,2.86,49.6,0.0,2288.4,2760.9,650.1,170.5,565.4,685.6,742.9,328.9,331.3,76.3,71.3,0.0,0.0,501.0,66.7,1075.1,52.9,167.9,149.7,28.7,84.3,132.0,101.1,171.8,3230.3,340.2,1429.5,462.9,147.9,196.7,83.7,88.2,205.6,324.9,97.8,747.4,21.8,163.5,56.3,47.5,26.5,52.2,34.6,36.7,60.3,32.4,89.8,24.0,4469.1,3357.1499999999996,1231.75
783,15,34.0,0.0,0.0,0.0,65,999.0,0.1,1.05,46.2,0.0,2276.6,2746.0,645.2,191.8,544.9,671.5,691.6,317.2,321.3,68.5,67.5,0.0,0.0,384.4,59.2,1066.3,51.2,159.5,147.9,25.1,96.9,130.8,96.3,198.0,3229.7,0.0,1425.5,444.9,170.2,224.0,84.4,87.5,200.5,364.3,91.0,765.9,35.9,156.4,54.3,34.3,26.7,54.7,27.7,39.0,68.7,33.4,91.1,23.6,4486.95,3387.6000000000004,1244.8999999999999
784,16,33.2,0.0,0.0,0.0,70,998.7,0.1,0.96,42.3,0.0,2050.3,2661.4,654.9,154.9,521.1,646.3,717.1,302.0,337.3,74.5,66.5,0.0,0.0,340.8,59.1,953.0,49.2,156.2,149.0,23.6,92.2,145.4,89.3,175.5,3066.3,0.0,1346.0,433.3,159.1,210.3,89.4,82.5,200.5,302.6,82.0,712.2,28.8,156.7,54.4,41.3,28.7,48.4,39.6,27.4,68.6,31.6,91.6,21.3,4240.25,3223.3999999999996,1117.95
785,17,32.7,0.0,0.1,0.0,72,998.2,0.1,0.71,37.6,0.0,1760.3,2522.0,650.9,99.5,507.8,628.8,662.9,280.1,341.9,54.5,69.1,0.0,0.0,310.3,58.1,944.3,53.4,161.5,145.2,22.8,91.0,172.6,84.0,118.3,3048.6,335.2,1355.1,455.8,193.5,242.2,87.4,91.0,205.5,268.4,85.5,717.0,5.8,151.8,52.6,40.9,25.5,50.5,33.0,36.3,64.9,26.8,85.9,21.6,4018.75,3162.0,939.75
786,18,28.8,2.3,2.1,20.0,98,998.0,0.0,0.32,30.3,0.0,1558.7,2409.3,628.8,142.3,477.6,614.7,630.2,257.1,327.7,45.3,64.3,0.0,0.0,392.6,66.0,817.2,49.4,156.6,121.7,27.4,75.7,175.6,73.4,164.6,3073.0,0.0,1330.3,424.4,210.7,270.0,77.2,131.5,181.0,260.5,73.1,691.1,26.4,141.7,51.5,41.1,24.2,54.4,30.6,35.6,60.7,27.5,80.4,21.2,3809.95,3098.6,867.1500000000001
787,19,29.3,1.1,0.0,0.0,98,998.5,0.0,0.3,29.5,0.0,1517.1,2301.1,578.3,157.9,476.2,592.5,566.6,225.3,317.5,37.0,58.5,0.0,0.0,397.8,61.1,775.1,44.1,151.7,105.2,24.9,76.3,171.8,70.2,174.3,2812.9,0.0,1218.5,365.2,186.0,153.7,78.9,131.5,163.5,298.4,52.8,638.6,38.0,137.2,48.3,55.9,44.3,35.1,34.8,35.4,58.5,15.7,76.7,19.4,3661.2,2929.4,850.4
788,20,28.1,0.0,1.9,180.0,99,999.1,0.0,0.1,28.1,0.0,1558.8,2242.7,569.7,141.5,467.8,596.3,590.6,204.3,297.6,31.5,58.9,0.0,0.0,393.5,65.9,807.2,47.9,149.2,94.0,24.6,68.8,173.4,64.0,169.0,2701.4,0.0,1169.8,348.6,195.6,97.4,81.9,123.8,157.3,277.9,46.3,614.8,36.8,131.0,43.9,53.7,38.3,36.4,35.4,28.8,56.8,25.5,74.9,19.7,3573.3999999999996,2847.45,867.0
789,21,27.9,0.0,0.4,0.0,99,999.2,0.0,0.0,27.6,0.0,1558.8,2240.9,501.5,167.1,467.8,575.9,606.3,195.0,285.3,34.7,56.3,0.0,0.0,423.7,69.4,814.0,40.4,145.0,90.2,21.2,48.8,137.6,63.2,167.0,2685.7,0.0,1179.5,336.8,208.5,96.0,67.0,122.0,158.8,284.5,43.1,612.5,35.2,124.0,54.0,39.5,38.8,40.1,25.2,32.1,60.0,28.3,74.1,18.8,3573.0,2802.1000000000004,866.25
790,22,28.2,0.0,0.5,180.0,99,999.4,0.0,0.0,27.5,0.0,1530.4,2123.7,509.7,131.2,456.5,557.1,545.4,192.4,289.1,41.3,52.8,0.0,0.0,425.5,73.4,752.9,39.2,146.8,88.7,20.0,61.6,169.1,61.2,171.6,2594.9,0.0,1121.0,347.1,213.5,70.8,67.5,114.1,154.1,282.9,38.3,593.8,36.9,119.9,47.5,51.3,35.9,25.6,28.0,20.7,47.5,30.1,67.6,19.4,3423.5,2667.05,856.6
791,23,27.7,0.0,0.0,0.0,99,999.4,0.0,0.0,26.9,0.0,1573.9,2136.3,515.9,129.7,430.9,528.4,562.5,174.3,293.4,36.4,57.1,0.0,0.0,401.5,72.7,785.8,40.1,143.0,87.6,17.7,48.6,170.7,61.4,168.4,2527.9,0.0,1075.2,318.6,206.1,73.3,69.0,114.9,154.5,275.1,44.0,553.5,33.9,104.6,29.2,32.3,48.4,41.8,36.4,20.3,58.4,14.3,57.8,19.0,3433.55,2652.3999999999996,876.65
792,0,27.5,0.0,0.0,0.0,99,999.6,0.0,0.0,26.2,0.0,1526.7,1969.9,492.8,125.1,409.8,522.7,511.2,170.5,255.6,43.0,51.3,0.0,0.0,385.6,65.2,771.7,33.7,137.9,82.0,18.9,41.1,143.6,61.0,167.4,2488.4,0.0,1081.1,301.1,201.7,73.2,64.3,97.8,155.1,302.1,37.9,545.4,32.7,105.1,28.3,32.6,50.6,37.6,24.7,31.6,46.6,14.3,56.2,19.2,3261.65,2533.6,853.6999999999999
793,1,27.1,0.0,0.0,0.0,99,999.6,0.0,0.0,26.1,0.0,1463.8,1931.8,461.1,120.2,413.7,504.9,502.9,148.4,248.1,45.5,51.6,0.0,0.0,355.6,68.8,751.8,28.5,133.4,79.4,17.4,43.9,128.4,62.1,160.9,2385.2,0.0,1046.1,286.0,180.5,65.7,60.6,80.0,149.7,282.8,45.2,535.6,35.1,87.6,31.8,36.4,36.6,26.1,25.8,18.1,47.0,13.9,43.7,18.9,3142.7,2450.8,817.6500000000001
794,2,26.7,0.0,0.0,0.0,99,999.8,0.0,0.0,25.8,0.0,1454.4,1954.0,449.9,113.4,393.9,493.0,550.1,142.5,242.4,27.0,52.3,0.0,0.0,342.8,57.9,750.3,30.4,131.2,79.1,13.6,36.8,111.3,61.6,167.8,2258.6,0.0,1032.0,298.9,166.1,64.6,60.1,79.4,146.9,265.0,37.1,525.7,32.6,100.6,40.6,33.8,40.7,29.4,15.3,16.7,46.4,28.8,52.8,19.0,3094.05,2426.9,820.4
795,3,26.7,0.0,0.0,0.0,99,999.7,0.0,0.0,25.4,0.0,1385.5,1859.3,437.5,110.6,392.7,483.8,516.5,138.0,265.4,33.0,50.6,0.0,0.0,308.4,46.7,745.5,25.2,130.2,79.9,22.0,35.2,110.0,69.6,162.0,2261.0,0.0,1006.2,302.1,151.7,70.4,59.7,64.2,143.4,279.8,38.6,503.7,34.5,88.7,28.1,26.4,35.8,26.8,13.1,17.3,54.6,15.5,42.3,19.0,3030.65,2355.1000000000004,780.15
