,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),지면온도(°C),holidays,HVM2,HVNM,HVEM,CentralPP,EEBuilding,MSBuilding,LSBuilding,MEBuilding,LGLibrary,StartupB,KumhoHall,CoolingPump123,CoolingPump456,MarriedAptE,Dorm9,AdvancedLight,MSBuildingE,EEBuildingE,LSBuildingE,MEBuildingE,LGLibraryE,CentralPPE,AdvancedLightE,HVNM1,HVNM2,HighVoltageCapacitor,RenewableEnergyBuilding,CollegeB,CollegeDormA,StudentUnion2,ScholarPP,FacultyApt,CollegeC,CentralResearchEquipmentCenter,CollegeA,DasanBuilding,IndustryCollabResearchBuilding,RenewableEnergyBuildingE,CollegeBE,CollegeDormAE,ScholarPPE,StudentUnion2E,FacultyAptE,CollegeCE,CentralResearchEquipmentCenterE,CollegeAE,DasanBuildingE,IndustryCollabResearchBuildingE,SV2,SV5,SV6
861,21,28.6,0.0,2.0,250,99,998.8,0.0,0.0,28.0,0,1570.3,2089.7,436.6,212.8,465.8,477.5,508.5,138.8,285.1,38.2,55.7,0.0,0.0,378.2,65.2,860.4,37.2,143.5,84.5,18.1,50.6,93.6,57.8,0.0,2474.7,0.0,1035.2,317.0,163.9,89.9,74.5,98.6,207.9,326.0,49.8,632.7,0.0,122.1,39.3,38.1,35.8,29.0,30.4,33.1,63.1,17.3,63.6,18.6,3289.05,2526.4,784.75
862,22,28.4,0.0,1.6,250,99,998.9,0.0,0.0,28.2,0,1612.7,2037.1,441.1,191.4,447.8,465.3,528.6,132.9,262.9,32.9,56.7,0.0,0.0,372.3,67.4,880.3,37.7,143.8,82.4,16.2,46.8,105.5,60.5,0.0,2529.2,0.0,1047.0,364.2,165.4,67.5,73.3,93.8,203.9,327.0,56.5,609.1,0.0,114.1,42.1,34.1,38.9,25.4,40.7,20.1,55.8,31.5,60.5,18.3,3268.8999999999996,2505.7,806.0
863,23,28.1,0.0,1.4,250,99,999.0,0.0,0.0,28.0,0,1585.7,1964.6,429.8,196.7,446.4,458.9,454.2,127.8,267.6,34.5,55.0,0.0,0.0,373.7,69.9,869.0,33.5,149.0,81.7,11.4,51.6,89.5,61.7,0.0,2538.1,0.0,1029.2,344.9,177.5,70.3,68.5,90.9,199.2,357.8,46.7,622.1,0.0,106.6,36.2,38.8,48.4,22.4,28.6,19.6,48.3,25.3,60.2,17.8,3247.55,2466.8999999999996,793.8
864,0,27.8,0.0,1.6,250,99,999.2,0.0,0.0,27.8,1,1575.6,1868.0,410.6,166.1,431.9,443.1,510.6,125.9,259.4,28.6,55.0,0.0,0.0,360.7,71.6,874.9,30.7,146.0,79.0,8.7,38.7,86.3,58.8,0.0,2409.6,0.0,1004.8,309.3,165.3,73.5,77.8,77.3,197.4,341.6,42.9,613.7,0.0,90.6,26.3,39.4,35.5,34.7,29.1,18.5,49.3,13.9,44.6,18.4,3129.95,2364.8999999999996,789.1
865,1,27.6,0.0,1.0,250,99,999.2,0.0,0.0,27.8,1,1531.6,1792.5,400.7,158.1,437.2,446.4,445.7,120.2,203.2,20.5,53.9,0.0,0.0,355.2,62.9,835.6,35.0,138.0,76.9,11.8,37.6,75.1,57.5,0.0,2347.0,0.0,1003.0,275.2,165.7,68.5,78.2,64.6,193.8,329.5,46.2,608.5,0.0,99.1,28.8,38.9,35.7,28.8,27.4,19.1,48.6,15.4,42.5,17.7,2993.7,2272.2,765.1
866,2,27.6,0.0,1.6,230,99,999.1,0.0,0.0,27.5,1,1469.4,1788.4,406.7,149.4,422.6,440.8,452.0,117.4,195.4,30.6,55.0,0.0,0.0,314.1,52.7,847.2,34.6,141.6,77.4,7.1,39.1,75.3,56.4,0.0,2257.7,702.3,948.6,284.9,137.0,63.4,67.2,58.8,195.0,328.9,46.2,581.9,0.0,90.8,36.4,23.8,37.5,22.5,15.3,18.3,48.0,12.9,40.8,17.8,2970.95,2244.95,734.6
867,3,27.5,0.0,1.9,230,99,998.8,0.0,0.0,27.1,1,1437.8,1810.1,386.7,152.0,421.7,440.2,499.1,113.1,197.1,32.5,53.2,0.0,0.0,286.2,45.4,850.3,28.2,139.5,79.7,6.5,37.1,66.6,56.4,0.0,2238.8,717.7,943.9,281.5,120.1,66.8,66.3,58.2,202.5,339.0,44.7,577.2,0.0,83.5,25.4,31.5,37.5,23.2,15.9,19.8,49.0,14.8,44.9,18.4,2941.1,2243.35,719.15
868,4,27.4,0.0,1.7,230,99,998.9,0.0,0.0,27.3,1,1402.9,1765.9,384.8,156.9,427.6,433.3,447.3,110.9,210.8,23.6,57.8,0.0,0.0,281.3,43.9,843.8,27.9,135.5,77.1,15.2,38.9,61.5,56.8,0.0,2239.6,722.5,969.2,281.5,120.0,72.3,66.9,54.8,196.0,327.5,43.9,583.7,0.0,82.7,25.4,23.2,37.7,21.9,14.2,27.2,48.4,12.9,45.5,18.0,2869.7,2196.95,702.15
869,5,27.3,0.0,1.8,230,99,999.0,0.0,0.0,27.2,1,1385.6,1779.5,381.2,143.1,430.3,430.8,437.3,108.4,212.5,46.3,55.9,0.0,0.0,275.1,39.3,828.8,34.8,132.9,77.1,2.8,37.0,59.0,56.3,0.0,2254.3,734.0,940.6,273.7,114.7,77.0,74.4,54.6,191.3,344.6,47.5,588.5,0.0,84.2,25.2,23.3,33.5,21.7,15.2,17.6,48.1,14.8,40.8,18.2,2885.65,2214.6499999999996,693.35
870,6,27.3,0.0,1.3,230,99,999.4,0.0,0.06,27.2,1,1374.8,1743.1,395.0,118.7,422.7,439.2,448.9,109.9,196.6,40.6,54.3,0.0,0.0,268.2,42.6,837.7,28.7,134.9,77.4,5.7,37.0,60.4,66.3,0.0,2281.2,753.8,983.0,269.5,114.0,131.7,72.1,62.8,198.2,319.0,43.1,574.1,0.0,89.0,24.5,31.2,19.5,24.5,25.9,16.9,48.1,13.7,44.4,17.3,2873.95,2211.3,685.6
871,7,27.6,0.0,1.5,230,99,999.7,0.0,0.26,28.3,1,1378.0,1791.9,401.1,116.3,430.4,436.5,507.5,113.9,259.9,29.3,60.0,0.0,0.0,262.4,42.3,821.3,32.2,134.0,80.3,6.2,45.5,71.8,71.5,0.0,2207.5,738.8,968.5,283.4,110.3,125.9,83.2,67.7,189.9,306.8,40.7,593.3,0.0,86.5,25.6,30.5,28.3,26.6,31.8,16.9,48.2,15.3,42.9,18.1,2858.75,2216.95,690.35
872,8,28.5,0.0,1.3,250,99,999.8,0.1,0.63,31.0,1,1364.1,1876.5,453.7,130.5,437.1,442.6,512.4,112.4,296.4,47.3,60.0,0.0,0.0,265.8,47.1,805.6,29.5,136.5,83.7,6.6,57.6,80.4,76.9,0.0,2320.3,766.7,961.9,292.1,112.5,179.0,72.9,73.7,197.9,304.4,49.2,589.1,38.0,91.2,37.8,36.0,20.2,29.3,31.7,24.6,57.7,14.4,43.3,19.0,2928.8,2314.1000000000004,683.7
873,9,29.3,0.0,1.2,250,97,999.5,0.4,1.21,34.1,1,1386.2,1876.5,454.0,114.3,440.7,452.9,466.7,117.0,296.4,21.6,55.1,0.0,0.0,275.1,49.0,810.7,29.9,138.4,83.9,0.0,72.2,101.6,72.7,0.0,2350.2,774.4,982.0,301.0,129.3,171.6,73.9,84.5,195.9,280.6,45.6,590.6,31.4,100.2,40.4,32.7,22.6,43.1,33.2,16.9,47.8,15.3,39.9,18.1,2970.3500000000004,2326.4,693.15
874,10,29.8,0.0,1.8,230,97,999.5,0.3,1.05,34.1,1,1368.9,1854.1,457.6,107.2,449.4,447.3,512.7,130.4,263.3,28.3,60.9,0.0,0.0,270.1,50.8,780.4,34.3,140.0,88.6,6.8,62.5,104.8,76.2,0.0,2383.1,813.5,1023.2,313.2,116.4,173.9,75.6,103.5,203.3,279.6,54.7,628.2,87.0,89.1,40.7,32.0,34.7,48.3,30.6,20.4,48.8,14.1,49.1,18.0,2991.3,2324.6499999999996,683.6
875,11,30.0,0.0,1.4,250,94,999.4,0.3,1.48,35.3,1,1417.7,1963.7,472.4,124.7,452.0,469.9,492.8,143.3,256.3,23.9,79.7,0.0,0.0,322.5,60.4,803.2,38.5,141.9,86.8,18.1,63.7,94.1,78.2,0.0,2443.3,767.5,1055.3,312.5,131.1,187.1,69.4,98.7,190.2,271.1,52.1,618.7,92.4,92.4,42.4,34.9,30.4,35.5,30.2,17.4,52.2,14.9,49.2,18.0,3098.1,2416.95,708.7
876,12,31.3,0.0,1.4,290,84,998.8,0.5,1.99,41.9,1,1477.1,1954.5,477.2,115.9,461.8,468.4,505.7,152.9,294.7,32.6,67.4,0.0,0.0,340.4,64.9,820.3,37.7,144.7,94.7,7.9,65.8,99.7,78.5,0.0,2488.1,778.9,1041.0,338.5,149.8,179.7,70.4,94.4,212.5,225.4,58.1,642.5,98.0,98.6,40.6,49.7,19.9,35.5,34.6,34.3,48.8,18.1,52.6,18.0,3130.4,2423.5,737.7
877,13,32.7,0.0,1.8,250,83,998.7,0.8,2.71,49.0,1,1451.6,1992.1,478.4,103.9,469.8,479.5,562.4,140.5,305.8,43.4,57.4,0.0,0.0,343.2,66.6,833.6,43.8,150.8,88.9,17.7,74.1,97.8,75.1,0.0,2413.6,748.4,1057.0,332.8,142.3,174.6,77.6,99.4,213.4,212.3,51.5,650.4,102.7,105.8,40.8,32.3,19.6,30.6,30.3,17.0,59.4,16.8,58.2,17.2,3130.3500000000004,2426.6499999999996,722.95
878,14,33.1,0.0,1.7,270,75,998.3,0.7,2.44,47.7,1,1485.1,2025.7,498.8,124.1,482.9,489.3,536.5,147.4,269.4,36.2,58.5,0.0,0.0,339.7,67.6,839.0,37.6,145.3,97.7,17.9,65.0,86.8,77.9,0.0,2452.1,832.2,1057.5,334.7,156.2,185.7,79.1,96.8,215.2,213.4,57.4,646.5,102.7,106.3,40.9,43.5,20.2,29.9,32.7,17.9,65.2,26.7,56.4,17.8,3141.35,2433.9,742.25
879,15,33.4,0.0,2.6,230,74,997.9,0.9,2.87,51.2,1,1506.9,2189.2,490.2,115.9,494.6,515.4,581.4,152.1,288.1,36.4,59.0,0.0,0.0,339.7,79.3,835.6,40.3,155.7,95.4,21.2,65.1,92.3,76.2,0.0,2515.6,753.9,1101.0,333.5,151.2,173.1,76.9,92.9,213.1,283.0,54.0,677.4,81.8,112.6,38.1,34.1,20.5,45.0,26.9,18.5,61.9,16.1,60.2,18.4,3298.75,2598.6499999999996,750.85
880,16,32.9,0.0,3.0,230,79,997.7,0.8,2.22,44.5,1,1487.9,2189.2,493.9,110.6,497.1,504.6,589.2,160.4,289.9,34.8,58.2,0.0,0.0,335.2,71.7,831.0,36.1,151.4,95.9,20.2,76.3,87.2,75.1,0.0,2621.7,704.7,1151.5,353.0,162.3,183.8,75.6,94.9,211.9,283.0,61.4,671.1,59.8,112.3,33.5,35.4,31.0,38.2,32.6,17.8,50.0,19.2,62.9,18.3,3321.05,2619.6,746.45
881,17,32.8,0.0,2.2,250,76,997.6,0.8,1.44,42.0,1,1547.2,2172.0,477.1,169.6,488.3,503.3,560.5,158.6,312.0,33.3,58.2,0.0,0.0,347.4,73.5,850.1,38.0,148.8,89.9,20.2,73.9,86.1,69.5,0.0,2620.4,704.1,1107.9,348.3,155.6,145.5,81.2,96.8,222.5,288.9,55.7,664.6,35.0,115.5,31.3,35.9,22.7,33.1,28.4,25.8,49.5,28.3,63.8,17.6,3343.6,2600.1499999999996,774.6
882,18,32.7,0.0,2.6,230,80,997.4,0.6,0.91,38.3,1,1534.4,2184.8,468.9,174.1,483.6,496.2,586.9,143.6,314.3,29.1,57.5,0.0,0.0,363.7,71.3,850.2,36.1,146.7,87.9,19.7,66.0,97.3,66.4,0.0,2615.4,686.6,1160.9,347.8,162.7,136.9,80.2,103.4,206.8,325.6,54.7,693.9,3.6,112.7,42.0,36.5,21.4,32.2,35.9,26.3,64.2,27.0,60.7,18.5,3341.9,2623.25,769.3
883,19,31.4,0.0,2.3,230,84,997.7,0.5,0.45,33.7,1,1530.1,2105.9,473.8,205.0,478.5,502.6,509.9,138.9,314.3,32.2,57.6,0.0,0.0,365.0,68.1,858.5,37.7,141.7,87.9,18.8,64.9,88.1,70.7,0.0,2537.4,0.0,1143.3,328.6,158.7,74.9,73.2,102.8,210.6,337.5,52.4,660.1,0.0,108.8,42.3,42.3,39.1,34.9,31.8,20.0,49.5,18.3,66.8,18.6,3315.0,2562.75,767.45
884,20,30.3,0.0,2.2,230,93,998.3,0.0,0.08,30.8,1,1522.3,2148.3,462.4,199.9,476.5,486.8,542.2,134.4,296.2,42.8,56.6,0.0,0.0,383.7,71.9,803.1,44.4,140.5,81.3,18.5,64.6,97.1,69.2,0.0,2502.7,667.8,1084.2,325.0,166.0,70.1,68.4,108.9,201.9,337.5,51.0,638.7,0.0,108.2,40.8,42.6,62.1,24.6,27.5,32.6,64.3,14.5,58.1,18.4,3280.45,2560.3500000000004,761.15
885,21,29.6,0.0,2.9,230,99,999.1,0.0,0.0,29.8,1,1539.6,2045.6,435.1,205.0,459.3,480.3,477.3,127.8,276.7,19.9,55.8,0.0,0.0,392.3,71.4,812.5,36.4,150.3,81.6,12.4,48.4,94.4,62.5,0.0,2509.9,691.9,1040.6,321.0,169.8,70.8,73.8,110.7,193.4,362.8,51.7,632.4,0.0,112.0,29.6,38.7,48.2,24.5,39.5,19.9,59.0,16.7,54.4,18.5,3254.25,2519.3,771.0
886,22,28.8,0.0,2.7,230,99,999.7,0.0,0.0,28.8,1,1537.4,2006.1,420.8,198.7,447.6,461.7,487.8,126.0,291.6,34.7,53.6,0.0,0.0,374.5,73.6,801.6,31.0,140.9,81.6,8.7,53.0,92.1,58.4,0.0,2439.2,0.0,1038.2,320.7,166.2,67.3,73.1,107.9,194.9,362.4,48.5,622.9,0.0,102.2,40.5,39.2,36.4,36.3,25.0,18.3,61.9,25.6,58.4,18.8,3163.5,2433.75,767.2
887,23,28.1,0.0,2.8,230,98,999.5,0.0,0.0,27.9,1,1527.6,1959.6,421.9,175.0,444.9,453.8,545.9,124.8,268.0,21.3,54.6,0.0,0.0,377.3,72.8,802.7,33.9,139.3,85.8,7.5,40.8,88.4,59.1,0.0,2444.1,688.4,1051.3,309.3,166.6,68.7,67.1,94.5,192.5,315.7,45.4,616.0,0.0,104.1,29.6,38.4,38.4,24.9,23.0,18.2,59.8,16.0,51.7,18.2,3152.6000000000004,2422.45,764.95
888,0,28.0,0.0,1.3,250,99,999.9,0.0,0.0,27.6,1,1529.8,1885.6,412.9,156.8,447.6,446.7,462.0,122.7,245.4,28.1,54.8,0.0,0.0,358.1,69.0,796.1,33.3,137.7,80.0,15.9,38.1,89.1,58.4,0.0,2356.7,704.7,995.7,306.6,137.2,67.8,71.7,86.9,193.6,299.9,47.4,607.6,0.0,87.4,29.3,32.7,35.5,24.9,19.4,18.2,49.1,14.8,41.5,18.4,3047.55,2322.1,765.45
889,1,27.9,0.0,1.1,250,99,999.9,0.0,0.0,27.4,1,1462.8,1870.7,390.4,162.1,435.1,441.3,463.0,118.0,237.9,22.4,54.4,0.0,0.0,347.4,63.7,797.8,27.9,136.1,77.5,14.1,35.2,93.8,57.4,0.0,2291.8,785.9,1003.4,296.5,142.2,69.5,73.1,73.5,193.5,335.3,49.5,598.8,0.0,95.7,27.6,35.6,37.5,26.0,16.0,17.7,49.2,14.6,51.8,18.4,2994.0,2281.85,730.8
890,2,27.6,0.0,0.9,230,99,1000.2,0.0,0.0,27.5,1,1439.5,1869.4,394.4,156.8,442.2,443.9,472.8,113.1,259.8,31.9,55.1,0.0,0.0,320.5,55.6,818.4,30.8,135.4,82.3,14.7,36.0,70.7,58.4,0.0,2294.2,742.0,988.5,294.0,124.8,62.6,67.2,63.2,193.1,339.8,44.0,584.0,0.0,92.5,26.2,25.6,36.1,24.3,25.8,20.8,49.1,14.5,39.2,19.0,2987.2,2284.85,719.6
891,3,27.5,0.0,2.1,230,99,1000.1,0.0,0.0,26.9,1,1431.9,1891.5,392.3,156.9,434.1,433.5,513.4,112.1,248.4,28.4,54.2,0.0,0.0,320.4,48.3,827.9,29.4,143.0,83.9,6.1,37.8,63.6,58.5,0.0,2258.0,731.5,976.4,297.4,131.6,67.1,65.7,63.2,198.7,328.9,36.3,592.8,0.0,90.0,27.3,36.4,44.4,24.3,21.7,26.2,48.2,15.5,44.6,18.3,2957.45,2284.8,710.45
892,4,27.7,0.0,2.1,200,99,999.9,0.0,0.0,27.3,1,1392.0,1828.4,392.7,163.8,431.5,442.1,463.0,112.8,244.3,21.4,55.8,0.0,0.0,299.8,45.6,785.9,34.6,135.9,79.5,2.7,36.1,70.5,59.4,0.0,2224.7,762.4,938.3,288.5,110.0,67.1,68.5,63.9,199.0,327.6,41.7,570.6,0.0,82.7,24.7,32.7,37.2,21.8,14.6,18.1,49.2,13.3,36.9,18.5,2917.3999999999996,2243.7,696.7
893,5,27.6,0.0,1.8,200,99,999.7,0.0,0.0,27.6,1,1351.1,1819.9,385.2,153.6,425.4,434.9,453.5,109.9,233.1,27.1,55.3,0.0,0.0,287.8,46.6,807.9,27.9,133.7,79.0,3.1,34.5,71.8,58.2,0.0,2208.6,802.6,957.9,285.1,115.0,74.9,72.6,57.6,189.9,329.1,41.4,588.9,0.0,85.3,27.4,25.0,35.0,21.8,16.5,17.0,47.9,15.5,36.4,18.1,2888.1000000000004,2211.55,677.95
894,6,27.8,0.0,1.5,200,99,1000.2,0.0,0.06,27.5,1,1380.4,1860.9,385.7,127.2,428.0,441.3,460.7,111.1,264.2,35.4,55.5,0.0,0.0,275.1,43.4,800.4,27.5,133.0,80.7,6.9,34.2,65.9,58.8,0.0,2269.2,752.8,970.3,294.2,116.7,140.8,72.6,57.8,198.0,316.9,35.9,583.5,0.0,92.9,25.5,32.8,43.0,40.6,23.4,17.5,47.3,13.8,43.5,17.8,2894.8,2257.8,695.9
895,7,27.9,0.0,0.9,200,99,1000.4,0.0,0.2,28.3,1,1388.2,1809.6,387.6,117.7,425.1,443.1,465.9,112.4,246.8,27.0,56.0,0.0,0.0,278.0,48.1,803.6,27.4,133.7,80.8,6.5,50.8,76.0,60.2,0.0,2294.3,754.7,1000.6,296.8,114.1,109.6,92.3,70.0,189.4,296.3,46.7,593.6,16.6,87.6,36.0,40.3,20.0,24.3,30.4,17.2,47.9,16.3,39.9,18.0,2915.5,2257.2,693.95
896,8,28.8,0.0,1.6,230,99,1000.2,0.2,0.53,30.7,1,1389.9,1894.2,434.9,131.7,436.3,462.5,489.8,119.8,268.3,30.7,57.1,0.0,0.0,282.4,49.3,823.7,31.8,140.4,85.7,12.5,71.6,70.1,61.7,0.0,2381.3,769.2,1045.8,302.6,121.9,158.6,76.2,84.2,187.5,298.9,47.6,603.2,53.6,94.7,26.6,32.3,32.2,28.9,32.5,27.2,49.0,15.1,49.2,17.8,2982.0,2320.5,692.9
897,9,29.8,0.0,2.3,200,93,1000.0,0.7,1.39,35.1,1,1446.6,1892.4,460.0,157.2,442.1,471.8,462.2,125.1,268.9,29.3,56.5,0.0,0.0,304.6,50.5,814.0,36.9,147.1,83.9,7.0,61.0,89.2,72.7,0.0,2321.8,791.8,1022.6,295.3,125.9,146.0,76.8,87.9,199.2,270.9,47.1,604.0,72.8,96.3,27.1,23.8,22.8,25.5,34.7,17.2,48.5,15.1,52.0,17.8,3005.5,2298.85,722.6
898,10,31.1,0.0,1.7,230,86,1000.2,0.9,1.9,41.3,1,1447.2,1928.2,465.7,127.9,460.3,476.4,470.2,131.4,289.0,27.5,57.0,0.0,0.0,318.1,50.2,819.5,38.3,145.1,86.1,6.8,59.8,94.9,66.1,0.0,2382.0,778.0,1021.6,313.0,133.8,125.3,80.0,104.8,187.7,245.2,59.1,626.7,97.8,103.7,33.0,33.5,25.2,27.1,31.3,18.2,49.3,27.7,56.5,18.1,3057.85,2367.6,722.8
899,11,32.5,0.0,1.9,230,81,999.9,0.8,2.52,47.5,1,1478.5,1918.1,454.5,129.2,477.7,491.4,466.6,123.1,276.1,28.1,57.5,0.0,0.0,339.4,57.5,830.2,37.3,144.8,93.7,6.5,70.4,87.0,66.7,0.0,2315.3,738.2,1052.3,332.9,145.4,127.5,72.1,92.6,187.7,229.8,59.1,639.1,106.0,108.3,33.3,42.4,20.9,25.7,24.8,19.1,54.5,16.3,52.7,18.0,3042.6499999999996,2339.0,739.75
900,12,33.1,0.0,2.4,230,75,999.7,0.6,2.1,51.4,1,1545.4,1977.8,456.4,139.3,484.4,491.4,486.6,140.3,281.6,36.3,57.5,0.0,0.0,389.1,60.5,844.1,45.1,150.8,86.1,17.3,70.9,94.3,65.2,0.0,2440.4,731.1,1068.9,326.1,147.0,190.6,72.3,90.4,190.8,246.0,56.3,646.7,110.6,99.6,26.5,35.8,21.0,33.1,36.6,31.1,49.5,15.2,54.7,18.2,3175.6,2409.75,768.55
901,13,33.6,0.0,2.4,230,73,999.4,0.9,3.15,56.1,1,1577.1,2106.0,472.4,135.0,483.9,514.6,531.2,150.6,298.5,51.6,58.1,0.0,0.0,393.0,62.1,847.0,38.5,155.7,86.1,17.4,59.4,91.2,70.4,0.0,2550.3,751.8,1107.5,339.7,168.5,169.3,78.6,106.2,193.5,283.9,53.9,652.0,110.6,107.0,41.1,33.8,45.7,27.7,37.2,22.5,53.7,30.5,59.5,16.6,3301.85,2547.7,782.7
902,14,33.0,0.0,3.1,250,77,999.1,0.9,2.85,53.9,1,1455.6,2083.0,473.0,130.2,489.2,506.8,511.2,165.8,290.9,39.6,57.2,0.0,0.0,358.6,61.4,835.2,41.3,150.0,95.1,18.8,63.5,84.6,66.7,0.0,2524.3,691.1,1097.4,334.7,171.1,126.6,78.9,105.3,206.6,290.5,64.9,643.0,76.0,112.7,40.9,33.6,45.5,25.5,25.7,18.8,59.0,16.9,69.1,18.1,3244.05,2535.9,727.55
903,15,33.2,0.0,5.0,230,67,999.1,0.9,2.7,52.4,1,1493.8,2063.3,485.1,134.1,495.7,509.7,481.4,157.8,288.4,29.7,57.1,0.0,0.0,357.7,61.4,823.8,40.8,150.3,94.2,8.2,72.5,88.7,63.9,0.0,2519.1,672.7,1098.0,382.9,163.3,130.3,72.6,101.2,210.0,259.1,59.2,687.3,89.9,118.1,40.9,42.4,23.0,29.4,30.5,26.2,50.8,18.2,65.8,18.1,3236.65,2501.35,746.35
904,16,32.6,0.0,3.9,250,73,998.9,1.0,2.41,51.6,1,1515.6,2209.7,499.9,168.4,509.6,513.3,570.3,205.0,299.7,30.7,57.2,0.0,0.0,366.0,73.1,800.5,41.7,150.1,91.5,20.8,68.1,86.3,62.6,0.0,2616.3,664.7,1099.6,344.8,161.4,143.0,77.5,110.8,212.1,292.0,63.2,693.0,78.7,118.1,44.3,35.0,24.6,28.5,42.4,37.6,61.5,27.0,65.5,18.0,3382.2,2656.65,762.75
905,17,32.1,0.0,3.8,250,75,999.1,1.0,1.68,43.8,1,1534.0,2214.8,474.9,179.1,506.5,514.9,532.7,187.9,297.8,24.0,57.2,0.0,0.0,385.8,75.1,852.6,39.8,156.2,93.9,17.7,77.7,88.3,61.0,0.0,2598.5,0.0,1108.9,366.0,162.2,132.1,79.8,108.8,210.5,311.0,65.2,669.7,27.5,114.8,42.5,34.0,25.7,45.5,26.9,32.4,48.7,28.7,66.9,18.1,3400.1499999999996,2638.9,766.1
906,18,30.9,0.0,3.1,250,84,999.1,0.3,0.71,36.5,1,1513.3,2202.0,473.3,186.1,492.0,522.4,545.6,175.9,335.3,29.6,56.7,0.0,0.0,400.2,71.3,822.2,38.1,153.7,93.2,19.2,62.4,92.4,58.7,0.0,2653.9,0.0,1134.3,345.9,170.7,116.8,75.7,114.5,218.3,331.6,50.6,664.2,0.0,114.8,42.9,37.0,22.9,26.7,41.2,19.6,52.8,27.9,65.9,17.3,3373.2999999999997,2660.4,754.2
907,19,30.1,0.0,3.0,230,89,999.2,0.0,0.32,32.9,1,1496.8,2296.0,470.0,203.3,492.4,500.4,592.2,167.9,334.2,26.7,60.6,0.0,0.0,376.1,72.5,810.5,40.2,151.0,85.0,19.6,73.6,131.4,53.8,0.0,2608.9,0.0,1061.6,331.7,164.0,63.6,69.6,125.0,216.7,357.3,57.6,622.6,0.0,114.1,31.6,30.8,47.7,23.2,36.7,33.5,60.7,17.6,60.3,25.7,3404.95,2663.65,748.9
908,20,29.1,0.0,3.1,230,96,999.6,0.0,0.07,30.4,1,1497.8,2084.8,452.4,198.2,463.7,493.1,495.5,165.4,295.5,23.3,56.0,0.0,0.0,395.2,71.3,802.9,37.9,143.5,85.9,17.8,60.9,99.7,55.2,0.0,2511.5,0.0,1040.5,334.0,169.4,67.2,68.1,118.7,221.3,343.8,56.3,607.0,0.0,105.3,27.8,54.9,38.6,22.7,27.9,34.1,64.0,14.6,58.4,18.4,3279.0,2543.2,747.95
909,21,28.6,0.0,1.3,230,98,1000.4,0.0,0.0,29.3,1,1534.3,2074.2,438.7,201.9,458.2,484.0,528.9,149.9,281.6,34.4,54.7,0.0,0.0,399.5,78.1,817.7,38.4,142.6,81.9,19.1,47.6,102.9,56.2,0.0,2536.6,0.0,1046.5,329.3,177.3,62.9,73.9,121.9,213.9,340.0,48.4,613.6,0.0,109.5,38.5,39.5,37.2,26.3,28.5,20.6,59.4,16.7,57.9,17.7,3268.0,2529.7,773.65
910,22,28.7,0.0,2.3,200,94,1000.4,0.0,0.0,28.6,1,1530.1,2045.4,428.2,201.3,458.7,473.5,469.6,144.7,296.4,20.5,53.9,0.0,0.0,397.9,79.9,796.1,38.8,140.3,80.1,17.4,46.9,102.8,55.9,0.0,2500.3,0.0,1012.3,330.1,169.7,56.7,71.2,111.6,214.8,339.3,51.1,617.0,0.0,106.5,36.9,41.5,41.5,40.2,31.8,19.5,59.1,13.9,50.3,18.7,3236.2,2493.8,761.85
911,23,28.4,0.0,2.9,230,96,1000.6,0.0,0.0,28.7,1,1514.4,2017.7,428.8,192.1,452.8,460.5,526.3,140.4,270.8,36.2,54.6,0.0,0.0,395.0,76.3,779.1,35.1,138.5,84.0,9.0,49.8,87.2,57.7,0.0,2405.4,0.0,1023.2,323.0,153.2,67.0,75.4,109.5,207.3,329.9,49.0,609.3,0.0,105.8,28.4,35.5,43.7,23.0,26.9,18.8,48.4,16.4,51.4,19.4,3145.65,2425.55,750.0
912,0,28.4,0.0,2.4,200,97,1000.9,0.0,0.0,28.4,0,1522.5,1845.2,408.9,157.0,450.8,444.8,463.5,142.0,200.3,24.7,55.0,0.0,0.0,387.5,64.0,796.9,37.1,136.7,77.5,6.8,38.4,91.8,56.5,0.0,2456.4,717.7,1071.7,309.6,157.0,66.6,81.3,91.5,207.4,331.9,46.0,627.4,0.0,95.8,36.6,33.3,57.9,23.5,27.7,19.2,47.9,13.6,50.9,17.8,3122.15,2393.8,759.95
913,1,28.2,0.0,3.3,230,97,1000.7,0.0,0.0,28.2,0,1461.6,1871.4,392.8,170.3,444.8,443.0,473.9,141.7,196.0,28.0,53.0,0.0,0.0,365.6,65.7,786.8,29.7,136.6,79.0,7.0,36.3,78.3,53.1,0.0,2406.4,681.4,1009.0,309.6,142.5,64.3,81.3,77.0,212.5,355.5,49.0,610.6,0.0,93.8,40.5,23.2,53.3,37.6,26.5,19.4,48.3,18.5,45.9,17.8,3054.1,2356.4,731.9
914,2,28.0,0.0,3.0,230,98,1000.9,0.0,0.0,27.9,0,1404.3,1850.9,385.4,157.1,430.8,440.1,458.4,141.0,204.0,23.9,54.5,0.0,0.0,343.0,50.4,791.5,29.7,135.5,76.0,15.1,35.7,79.9,54.9,0.0,2289.7,713.0,1019.7,298.1,143.6,57.7,73.8,65.1,202.9,338.5,52.2,583.8,0.0,90.7,38.4,37.0,38.8,22.9,24.5,33.9,58.8,14.1,43.8,17.8,2957.3500000000004,2270.2,708.05
